open,close,Trading_turnover,high,low
34.72,34.62,2426.05,35.2,34.21
34.59,34.49,2411.79,35.06,34.08
34.39,34.29,2390.56,34.86,33.88
34.13,34.03,2363.19,34.6,33.62
33.83,33.73,2331.57,34.29,33.33
33.51,33.41,2297.91,33.97,33.02
33.19,33.09,2264.68,33.65,32.71
32.89,32.79,2233.44,33.34,32.41
32.62,32.52,2204.84,33.06,32.14
32.37,32.28,2179.58,32.81,31.9
32.16,32.06,2157.73,32.6,31.69
31.97,31.88,2138.64,32.41,31.51
31.8,31.71,2120.96,32.23,31.34
31.63,31.54,2103.82,32.06,31.18
31.48,31.38,2087.61,31.9,31.02
31.33,31.23,2072.45,31.75,30.88
31.19,31.09,2058.3,31.61,30.74
31.06,30.96,2045.02,31.48,30.62
30.94,30.84,2032.5,31.36,30.5
30.82,30.73,2020.67,31.24,30.38
30.71,30.62,2009.45,31.13,30.28
30.61,30.51,1998.77,31.02,30.17
30.51,30.41,1988.59,30.92,30.08
30.41,30.32,1978.88,30.82,29.98
30.32,30.23,1969.59,30.73,29.89
30.23,30.14,1960.7,30.64,29.81
30.15,30.06,1952.18,30.56,29.73
30.07,29.98,1943.99,30.48,29.65
29.99,29.9,1936.11,30.4,29.57
29.92,29.83,1928.53,30.33,29.5
