open,close,Trading_turnover,high,low
34.62,34.52,2415.09,35.1,34.11
34.49,34.39,2401.26,34.96,33.98
34.3,34.2,2381.46,34.77,33.79
34.05,33.95,2355.43,34.52,33.55
33.76,33.66,2324.74,34.23,33.27
33.45,33.35,2292.18,33.91,32.96
33.15,33.05,2260.1,33.6,32.66
32.86,32.76,2229.74,33.31,32.38
32.59,32.49,2201.99,33.03,32.12
32.35,32.25,2177.07,32.79,31.88
32.13,32.04,2154.82,32.57,31.67
31.94,31.85,2135.69,32.38,31.48
31.78,31.68,2118.38,32.21,31.32
31.61,31.52,2101.5,32.04,31.16
31.45,31.36,2085.46,31.88,31.0
31.31,31.21,2070.44,31.73,30.86
31.17,31.08,2056.4,31.59,30.73
31.04,30.95,2043.22,31.46,30.6
30.92,30.83,2030.81,31.34,30.48
30.8,30.71,2019.06,31.22,30.37
30.7,30.6,2007.92,31.11,30.26
30.59,30.5,1997.32,31.01,30.16
30.49,30.4,1987.21,30.91,30.06
30.4,30.31,1977.55,30.81,29.97
30.31,30.22,1968.32,30.72,29.88
30.22,30.13,1959.49,30.63,29.8
30.14,30.05,1951.01,30.55,29.72
30.06,29.97,1942.87,30.47,29.64
29.98,29.89,1935.03,30.39,29.56
29.91,29.82,1927.49,30.32,29.49
