open,close,Trading_turnover,high,low
34.44,34.34,2396.16,34.92,33.93
34.41,34.31,2393.31,34.89,33.9
34.3,34.2,2381.35,34.77,33.79
34.1,34.0,2360.39,34.57,33.6
33.84,33.74,2332.58,34.3,33.34
33.54,33.44,2300.9,34.0,33.04
33.23,33.13,2268.4,33.68,32.74
32.93,32.83,2236.96,33.38,32.45
32.64,32.55,2207.49,33.09,32.17
32.39,32.29,2180.93,32.83,31.92
32.16,32.07,2158.19,32.6,31.7
31.98,31.88,2139.29,32.41,31.52
31.81,31.72,2122.02,32.24,31.35
31.64,31.55,2104.93,32.07,31.19
31.49,31.39,2088.63,31.91,31.03
31.34,31.24,2073.37,31.76,30.89
31.2,31.1,2059.12,31.62,30.75
31.07,30.97,2045.78,31.49,30.62
30.94,30.85,2033.22,31.36,30.5
30.83,30.73,2021.36,31.25,30.39
30.72,30.62,2010.1,31.13,30.28
30.61,30.52,1999.4,31.03,30.18
30.51,30.42,1989.19,30.93,30.08
30.42,30.33,1979.45,30.83,29.99
30.33,30.23,1970.14,30.74,29.9
30.24,30.15,1961.23,30.65,29.81
30.16,30.06,1952.68,30.56,29.73
30.08,29.98,1944.47,30.48,29.65
30.0,29.91,1936.58,30.41,29.58
29.92,29.83,1928.98,30.33,29.5
