open,close,Trading_turnover,high,low
34.52,34.42,2404.79,35.0,34.01
34.41,34.31,2392.99,34.88,33.9
34.24,34.14,2375.24,34.71,33.74
34.01,33.91,2350.79,34.48,33.51
33.73,33.63,2321.63,34.2,33.24
33.44,33.34,2290.41,33.89,32.95
33.14,33.04,2259.21,33.59,32.65
32.85,32.76,2229.52,33.3,32.38
32.59,32.49,2201.86,33.03,32.11
32.34,32.24,2176.21,32.78,31.87
32.12,32.02,2153.56,32.56,31.66
31.93,31.84,2134.66,32.37,31.47
31.77,31.67,2117.6,32.2,31.31
31.6,31.51,2100.82,32.03,31.15
31.45,31.35,2084.84,31.88,31.0
31.3,31.21,2069.84,31.73,30.85
31.16,31.07,2055.83,31.59,30.72
31.04,30.94,2042.68,31.46,30.59
30.91,30.82,2030.29,31.33,30.48
30.8,30.71,2018.57,31.22,30.36
30.69,30.6,2007.45,31.11,30.26
30.59,30.5,1996.87,31.0,30.15
30.49,30.4,1986.79,30.9,30.06
30.39,30.3,1977.15,30.81,29.97
30.3,30.21,1967.94,30.72,29.88
30.22,30.13,1959.12,30.63,29.79
30.14,30.04,1950.66,30.54,29.71
30.06,29.97,1942.53,30.46,29.63
29.98,29.89,1934.71,30.39,29.56
29.91,29.82,1927.17,30.31,29.49
