open,close,Trading_turnover,high,low
33.57,33.48,2305.01,34.04,33.08
33.59,33.5,2307.14,34.06,33.1
33.53,33.43,2300.48,33.99,33.04
33.38,33.28,2284.24,33.83,32.89
33.16,33.06,2261.43,33.61,32.67
32.91,32.82,2235.81,33.36,32.43
32.66,32.57,2209.96,33.11,32.19
32.42,32.33,2184.96,32.87,31.95
32.19,32.09,2160.9,32.63,31.73
31.97,31.88,2138.35,32.41,31.51
31.78,31.69,2118.88,32.21,31.32
31.62,31.53,2102.72,32.05,31.17
31.48,31.38,2087.78,31.9,31.03
31.33,31.24,2072.88,31.76,30.88
31.19,31.1,2058.61,31.62,30.75
31.06,30.97,2045.19,31.48,30.62
30.94,30.84,2032.59,31.36,30.5
30.82,30.73,2020.73,31.24,30.38
30.71,30.62,2009.49,31.13,30.28
30.61,30.51,1998.81,31.02,30.17
30.51,30.41,1988.65,30.92,30.08
30.41,30.32,1978.95,30.82,29.98
30.32,30.23,1969.66,30.73,29.89
30.23,30.14,1960.76,30.64,29.81
30.15,30.06,1952.23,30.56,29.73
30.07,29.98,1944.04,30.48,29.65
29.99,29.9,1936.17,30.4,29.57
29.92,29.83,1928.58,30.33,29.5
29.85,29.76,1921.26,30.25,29.43
29.78,29.69,1914.19,30.18,29.36
