open,close,Trading_turnover,high,low
34.46,34.36,2398.14,34.93,33.95
34.4,34.3,2391.96,34.87,33.89
34.25,34.15,2376.22,34.72,33.75
34.02,33.92,2352.04,34.49,33.52
33.74,33.64,2322.56,34.21,33.25
33.44,33.34,2290.82,33.9,32.95
33.14,33.04,2258.86,33.59,32.65
32.84,32.74,2228.14,33.29,32.36
32.57,32.47,2199.62,33.01,32.09
32.32,32.23,2174.57,32.76,31.86
32.11,32.02,2152.97,32.55,31.65
31.93,31.83,2134.22,32.36,31.47
31.76,31.67,2117.03,32.19,31.31
31.6,31.5,2100.2,32.03,31.15
31.44,31.35,2084.22,31.87,30.99
31.3,31.2,2069.27,31.72,30.85
31.16,31.06,2055.29,31.58,30.71
31.03,30.94,2042.17,31.45,30.59
30.91,30.82,2029.82,31.33,30.47
30.79,30.7,2018.13,31.21,30.36
30.69,30.59,2007.03,31.1,30.25
30.58,30.49,1996.47,31.0,30.15
30.48,30.39,1986.4,30.9,30.05
30.39,30.3,1976.78,30.8,29.96
30.3,30.21,1967.59,30.71,29.87
30.21,30.12,1958.78,30.62,29.79
30.13,30.04,1950.33,30.54,29.71
30.05,29.96,1942.22,30.46,29.63
29.98,29.89,1934.41,30.38,29.56
29.9,29.81,1926.88,30.31,29.48
