open,close,Trading_turnover,high,low
34.31,34.21,2382.43,34.78,33.8
34.28,34.18,2379.2,34.75,33.77
34.16,34.06,2366.91,34.63,33.66
33.96,33.86,2345.5,34.43,33.46
33.69,33.59,2317.58,34.16,33.2
33.4,33.3,2286.48,33.86,32.91
33.1,33.0,2255.08,33.55,32.62
32.81,32.71,2225.16,33.26,32.33
32.54,32.45,2197.37,32.99,32.07
32.3,32.2,2172.05,32.74,31.83
32.08,31.99,2150.07,32.52,31.62
31.91,31.81,2131.67,32.34,31.45
31.74,31.65,2114.81,32.17,31.28
31.58,31.48,2098.18,32.01,31.13
31.42,31.33,2082.33,31.85,30.97
31.28,31.18,2067.48,31.7,30.83
31.14,31.05,2053.6,31.57,30.7
31.01,30.92,2040.58,31.44,30.57
30.89,30.8,2028.31,31.31,30.46
30.78,30.69,2016.69,31.2,30.34
30.67,30.58,2005.67,31.09,30.24
30.57,30.48,1995.18,30.99,30.14
30.47,30.38,1985.17,30.89,30.04
30.38,30.29,1975.6,30.79,29.95
30.29,30.2,1966.46,30.7,29.86
30.2,30.11,1957.7,30.61,29.78
30.12,30.03,1949.3,30.53,29.7
30.04,29.95,1941.22,30.45,29.62
29.97,29.88,1933.45,30.37,29.55
29.89,29.8,1925.95,30.3,29.48
