open,close,Trading_turnover,high,low
34.29,34.19,2380.68,34.77,33.79
34.28,34.18,2379.05,34.75,33.77
34.17,34.06,2367.19,34.64,33.66
33.96,33.86,2345.9,34.43,33.46
33.7,33.6,2318.31,34.16,33.21
33.41,33.31,2287.86,33.87,32.92
33.12,33.02,2256.83,33.57,32.63
32.83,32.73,2226.56,33.27,32.35
32.55,32.45,2198.08,33.0,32.08
32.3,32.21,2172.46,32.74,31.84
32.09,31.99,2150.6,32.53,31.63
31.91,31.82,2132.28,32.35,31.45
31.75,31.65,2115.39,32.18,31.29
31.58,31.49,2098.71,32.01,31.13
31.43,31.33,2082.82,31.86,30.98
31.28,31.19,2067.94,31.71,30.84
31.15,31.05,2054.03,31.57,30.7
31.02,30.93,2040.98,31.44,30.58
30.9,30.81,2028.68,31.32,30.46
30.78,30.69,2017.05,31.2,30.35
30.68,30.58,2006.02,31.09,30.24
30.57,30.48,1995.51,30.99,30.14
30.48,30.38,1985.48,30.89,30.05
30.38,30.29,1975.9,30.79,29.95
30.29,30.2,1966.74,30.7,29.87
30.21,30.12,1957.97,30.62,29.78
30.12,30.03,1949.56,30.53,29.7
30.05,29.96,1941.47,30.45,29.62
29.97,29.88,1933.69,30.38,29.55
29.9,29.81,1926.19,30.3,29.48
