open,close,Trading_turnover,high,low
34.31,34.21,2382.6,34.78,33.8
34.26,34.16,2377.35,34.73,33.76
34.13,34.03,2363.63,34.6,33.63
33.93,33.83,2342.05,34.39,33.43
33.67,33.57,2314.75,34.13,33.17
33.38,33.28,2284.34,33.84,32.89
33.08,32.98,2253.19,33.53,32.6
32.79,32.69,2223.08,33.24,32.32
32.52,32.43,2195.23,32.97,32.05
32.28,32.19,2170.3,32.72,31.81
32.07,31.98,2148.65,32.51,31.61
31.89,31.8,2130.3,32.33,31.43
31.73,31.63,2113.49,32.16,31.27
31.57,31.47,2096.94,32.0,31.11
31.41,31.32,2081.18,31.84,30.96
31.27,31.17,2066.4,31.69,30.82
31.13,31.04,2052.58,31.56,30.69
31.01,30.91,2039.62,31.43,30.56
30.89,30.79,2027.4,31.31,30.45
30.77,30.68,2015.83,31.19,30.34
30.67,30.57,2004.86,31.08,30.23
30.56,30.47,1994.4,30.98,30.13
30.47,30.37,1984.43,30.88,30.04
30.37,30.28,1974.89,30.78,29.94
30.28,30.19,1965.78,30.69,29.86
30.2,30.11,1957.05,30.61,29.77
30.12,30.03,1948.67,30.52,29.69
30.04,29.95,1940.62,30.44,29.62
29.96,29.87,1932.87,30.37,29.54
29.89,29.8,1925.4,30.29,29.47
