open,close,Trading_turnover,high,low
34.2,34.1,2370.83,34.67,33.7
34.18,34.08,2368.58,34.65,33.67
34.07,33.97,2357.17,34.54,33.57
33.88,33.78,2336.96,34.34,33.38
33.63,33.53,2310.65,34.09,33.13
33.35,33.25,2281.07,33.8,32.86
33.05,32.96,2250.45,33.51,32.57
32.77,32.67,2220.54,33.22,32.29
32.5,32.4,2192.62,32.94,32.03
32.26,32.16,2167.74,32.7,31.79
32.05,31.95,2146.32,32.48,31.59
31.87,31.78,2128.21,32.31,31.41
31.71,31.61,2111.59,32.14,31.25
31.55,31.45,2095.17,31.98,31.1
31.4,31.3,2079.51,31.82,30.95
31.25,31.16,2064.83,31.68,30.81
31.12,31.02,2051.1,31.54,30.67
30.99,30.9,2038.22,31.41,30.55
30.87,30.78,2026.08,31.29,30.43
30.76,30.67,2014.58,31.18,30.32
30.65,30.56,2003.67,31.07,30.22
30.55,30.46,1993.27,30.97,30.12
30.45,30.36,1983.34,30.87,30.03
30.36,30.27,1973.86,30.77,29.93
30.27,30.18,1964.79,30.68,29.85
30.19,30.1,1956.1,30.6,29.76
30.11,30.02,1947.76,30.52,29.68
30.03,29.94,1939.74,30.44,29.61
29.95,29.86,1932.02,30.36,29.53
29.88,29.79,1924.58,30.29,29.46
