2020-10-06 13:04:17,17.55,1,882,16.6,17.65,16.55
2020-10-06 13:04:26,17.55,3,885,16.6,17.65,16.55
2020-10-06 13:04:51,17.45,1,888,16.6,17.65,16.55
2020-10-06 13:06:20,17.5,5,895,16.6,17.65,16.55
2020-10-06 13:06:38,17.5,6,901,16.6,17.65,16.55
2020-10-23 14:30:00,16.95,13,70,17.05,17.05,16.9
